restaurant_name,ratings,price_for_one,cuisine,links,location,delivery_review_no,timings
Dhaba - Estd 1986 Delhi,4.1,500,Biryani,www.zomato.com/bangalore/dhaba-estd-1986-delhi-1-brigade-road-bangalore/order,Forum Rex Walk,105.0,12noon – 11:30pm 
Dhaba - Estd 1986 Delhi,4.1,500,Kebab,www.zomato.com/bangalore/dhaba-estd-1986-delhi-1-brigade-road-bangalore/order,Forum Rex Walk,105.0,12noon – 11:30pm 
Dhaba - Estd 1986 Delhi,4.1,500,Desserts,www.zomato.com/bangalore/dhaba-estd-1986-delhi-1-brigade-road-bangalore/order,Forum Rex Walk,105.0,12noon – 11:30pm 
Khaja Kabab Center,3.5,500,Kebab,www.zomato.com/bangalore/khaja-kabab-center-malleshwaram-bangalore/order,Malleshwaram,1.0,7pm – 12midnight 
Military Mess,3.9,500,South Indian,www.zomato.com/bangalore/military-mess-1-indiranagar-bangalore/order,Indiranagar,1.0,12:30pm – 11pm 
Military Mess,3.9,500,Chinese,www.zomato.com/bangalore/military-mess-1-indiranagar-bangalore/order,Indiranagar,1.0,12:30pm – 11pm 
The Meal Plate,4.3,500,North Indian,www.zomato.com/bangalore/the-meal-plate-btm-bangalore/order,BTM,0.0,Timings Not Available
Tandoor Bliss,3.2,500,North Indian,www.zomato.com/bangalore/tandoor-bliss-airport-road-bangalore/order,Old Airport Road,0.0,12noon – 12midnight 
Tandoor Bliss,3.2,500,Biryani,www.zomato.com/bangalore/tandoor-bliss-airport-road-bangalore/order,Old Airport Road,0.0,12noon – 12midnight 
Tandoor Bliss,3.2,500,Mughlai,www.zomato.com/bangalore/tandoor-bliss-airport-road-bangalore/order,Old Airport Road,0.0,12noon – 12midnight 
Tandoor Bliss,3.2,500,Kebab,www.zomato.com/bangalore/tandoor-bliss-airport-road-bangalore/order,Old Airport Road,0.0,12noon – 12midnight 
Tandoor Bliss,3.2,500,Beverages,www.zomato.com/bangalore/tandoor-bliss-airport-road-bangalore/order,Old Airport Road,0.0,12noon – 12midnight 
China Town,3.9,200,Chinese,www.zomato.com/bangalore/china-town-rt-nagar-bangalore/order,RT Nagar,0.0,Timings Not Available
China Town,3.9,200,Asian,www.zomato.com/bangalore/china-town-rt-nagar-bangalore/order,RT Nagar,0.0,Timings Not Available
China Town,3.9,200,Seafood,www.zomato.com/bangalore/china-town-rt-nagar-bangalore/order,RT Nagar,0.0,Timings Not Available
Temperature Juice Bar,4.1,200,Beverages,www.zomato.com/bangalore/temperature-juice-bar-btm-bangalore/order,BTM,37.0,Timings Not Available
Temperature Juice Bar,4.1,200,Shake,www.zomato.com/bangalore/temperature-juice-bar-btm-bangalore/order,BTM,37.0,Timings Not Available
Temperature Juice Bar,4.1,200,Healthy Food,www.zomato.com/bangalore/temperature-juice-bar-btm-bangalore/order,BTM,37.0,Timings Not Available
Temperature Juice Bar,4.1,200,Street Food,www.zomato.com/bangalore/temperature-juice-bar-btm-bangalore/order,BTM,37.0,Timings Not Available
Cake Bite,3.2,200,Bakery,www.zomato.com/bangalore/cake-bite-banashankari/order,Banashankari,0.0,1am – 12midnight 
Cake Bite,3.2,200,Desserts,www.zomato.com/bangalore/cake-bite-banashankari/order,Banashankari,0.0,1am – 12midnight 
Cake Bite,3.2,200,Mithai,www.zomato.com/bangalore/cake-bite-banashankari/order,Banashankari,0.0,1am – 12midnight 
Polamma's Mess,4.3,200,Andhra,www.zomato.com/bangalore/polammas-mess-btm/order,BTM,216.0,Timings Not Available
Polamma's Mess,4.3,200,Biryani,www.zomato.com/bangalore/polammas-mess-btm/order,BTM,216.0,Timings Not Available
Polamma's Mess,4.3,200,South Indian,www.zomato.com/bangalore/polammas-mess-btm/order,BTM,216.0,Timings Not Available
Polamma's Mess,4.3,200,Chinese,www.zomato.com/bangalore/polammas-mess-btm/order,BTM,216.0,Timings Not Available
Polamma's Mess,4.3,200,North Indian,www.zomato.com/bangalore/polammas-mess-btm/order,BTM,216.0,Timings Not Available
Qissa,4.2,200,Arabian,www.zomato.com/bangalore/qissa-indiranagar-bangalore/order,Indiranagar,141.0,1pm – 12midnight 
Qissa,4.2,200,Lebanese,www.zomato.com/bangalore/qissa-indiranagar-bangalore/order,Indiranagar,141.0,1pm – 12midnight 
Qissa,4.2,200,Turkish,www.zomato.com/bangalore/qissa-indiranagar-bangalore/order,Indiranagar,141.0,1pm – 12midnight 
Qissa,4.2,200,Middle Eastern,www.zomato.com/bangalore/qissa-indiranagar-bangalore/order,Indiranagar,141.0,1pm – 12midnight 
Qissa,4.2,200,Rolls,www.zomato.com/bangalore/qissa-indiranagar-bangalore/order,Indiranagar,141.0,1pm – 12midnight 
Qissa,4.2,200,Beverages,www.zomato.com/bangalore/qissa-indiranagar-bangalore/order,Indiranagar,141.0,1pm – 12midnight 
Qissa,4.2,200,Desserts,www.zomato.com/bangalore/qissa-indiranagar-bangalore/order,Indiranagar,141.0,1pm – 12midnight 
AL-Arabic Shawarma,4.0,200,Arabian,www.zomato.com/bangalore/al-arabic-shawarma-indiranagar-bangalore/order,Indiranagar,46.0,Opens  at 12noon
AL-Arabic Shawarma,4.0,200,Shawarma,www.zomato.com/bangalore/al-arabic-shawarma-indiranagar-bangalore/order,Indiranagar,46.0,Opens  at 12noon
Sri Nidhi Sagar,4.1,200,South Indian,www.zomato.com/bangalore/sri-nidhi-sagar-domlur-bangalore/order,Domlur,3.0,Opens  at 7am
Sri Nidhi Sagar,4.1,200,North Indian,www.zomato.com/bangalore/sri-nidhi-sagar-domlur-bangalore/order,Domlur,3.0,Opens  at 7am
Sri Nidhi Sagar,4.1,200,Street Food,www.zomato.com/bangalore/sri-nidhi-sagar-domlur-bangalore/order,Domlur,3.0,Opens  at 7am
Sri Nidhi Sagar,4.1,200,Chinese,www.zomato.com/bangalore/sri-nidhi-sagar-domlur-bangalore/order,Domlur,3.0,Opens  at 7am
Sri Nidhi Sagar,4.1,200,Beverages,www.zomato.com/bangalore/sri-nidhi-sagar-domlur-bangalore/order,Domlur,3.0,Opens  at 7am
Sri Nidhi Sagar,4.1,200,Ice Cream,www.zomato.com/bangalore/sri-nidhi-sagar-domlur-bangalore/order,Domlur,3.0,Opens  at 7am
Sri Nidhi Sagar,4.1,200,Shake,www.zomato.com/bangalore/sri-nidhi-sagar-domlur-bangalore/order,Domlur,3.0,Opens  at 7am
Chettinad Food House,3.8,200,South Indian,www.zomato.com/bangalore/chettinad-food-house-1-btm/order,BTM,41.0,5am – 11pm 
Chettinad Food House,3.8,200,Chettinad,www.zomato.com/bangalore/chettinad-food-house-1-btm/order,BTM,41.0,5am – 11pm 
Chettinad Food House,3.8,200,North Indian,www.zomato.com/bangalore/chettinad-food-house-1-btm/order,BTM,41.0,5am – 11pm 
Chettinad Food House,3.8,200,Chinese,www.zomato.com/bangalore/chettinad-food-house-1-btm/order,BTM,41.0,5am – 11pm 
Deccan Paradise,4.1,200,Biryani,www.zomato.com/bangalore/deccan-paradise-2-majestic-bangalore/order,Majestic,14.0,12noon – 11pm 
Deccan Paradise,4.1,200,Hyderabadi,www.zomato.com/bangalore/deccan-paradise-2-majestic-bangalore/order,Majestic,14.0,12noon – 11pm 
Deccan Paradise,4.1,200,South Indian,www.zomato.com/bangalore/deccan-paradise-2-majestic-bangalore/order,Majestic,14.0,12noon – 11pm 
Omm Nom Nomm,4.7,200,Ice Cream,www.zomato.com/bangalore/omm-nom-nomm-koramangala-8th-block-bangalore/order,Koramangala 8th Block,0.0,Timings Not Available
Omm Nom Nomm,4.7,200,Desserts,www.zomato.com/bangalore/omm-nom-nomm-koramangala-8th-block-bangalore/order,Koramangala 8th Block,0.0,Timings Not Available
Let's Celebrate,4.0,200,Bakery,www.zomato.com/bangalore/lets-celebrate-koramangala-2nd-block-bangalore/order,Koramangala 2nd Block,0.0,Timings Not Available
Tiwari's Ghee Paratha And Chaats,4.1,200,North Indian,www.zomato.com/bangalore/tiwaris-ghee-paratha-and-chaats-basavanagudi-bangalore/order,Basavanagudi,5.0,Opens  at 12noon
Tiwari's Ghee Paratha And Chaats,4.1,200,Rajasthani,www.zomato.com/bangalore/tiwaris-ghee-paratha-and-chaats-basavanagudi-bangalore/order,Basavanagudi,5.0,Opens  at 12noon
Tiwari's Ghee Paratha And Chaats,4.1,200,Street Food,www.zomato.com/bangalore/tiwaris-ghee-paratha-and-chaats-basavanagudi-bangalore/order,Basavanagudi,5.0,Opens  at 12noon
Kolkata Sholoana,4.1,250,Bengali,www.zomato.com/bangalore/kolkata-sholoana-btm-bangalore/order,BTM,0.0,Timings Not Available
Kolkata Sholoana,4.1,250,Rolls,www.zomato.com/bangalore/kolkata-sholoana-btm-bangalore/order,BTM,0.0,Timings Not Available
Big Mishra Pedha,3.8,250,Mithai,www.zomato.com/bangalore/big-mishra-pedha-1-banashankari-bangalore/order,Banashankari,0.0,10:45am – 12midnight 
Big Mishra Pedha,3.8,250,North Indian,www.zomato.com/bangalore/big-mishra-pedha-1-banashankari-bangalore/order,Banashankari,0.0,10:45am – 12midnight 
Big Mishra Pedha,3.8,250,Fast Food,www.zomato.com/bangalore/big-mishra-pedha-1-banashankari-bangalore/order,Banashankari,0.0,10:45am – 12midnight 
Big Mishra Pedha,3.8,250,Street Food,www.zomato.com/bangalore/big-mishra-pedha-1-banashankari-bangalore/order,Banashankari,0.0,10:45am – 12midnight 
Big Mishra Pedha,3.8,250,Sandwich,www.zomato.com/bangalore/big-mishra-pedha-1-banashankari-bangalore/order,Banashankari,0.0,10:45am – 12midnight 
Chakum Chukum,4.2,250,Rolls,www.zomato.com/bangalore/chakum-chukum-indiranagar-bangalore/order,Indiranagar,193.0,11am – 11pm 
Chakum Chukum,4.2,250,North Indian,www.zomato.com/bangalore/chakum-chukum-indiranagar-bangalore/order,Indiranagar,193.0,11am – 11pm 
Chakum Chukum,4.2,250,Fast Food,www.zomato.com/bangalore/chakum-chukum-indiranagar-bangalore/order,Indiranagar,193.0,11am – 11pm 
Chakum Chukum,4.2,250,Biryani,www.zomato.com/bangalore/chakum-chukum-indiranagar-bangalore/order,Indiranagar,193.0,11am – 11pm 
Chakum Chukum,4.2,250,Kebab,www.zomato.com/bangalore/chakum-chukum-indiranagar-bangalore/order,Indiranagar,193.0,11am – 11pm 
Chakum Chukum,4.2,250,Beverages,www.zomato.com/bangalore/chakum-chukum-indiranagar-bangalore/order,Indiranagar,193.0,11am – 11pm 
O4H - Order For Health,4.5,250,Healthy Food,www.zomato.com/bangalore/o4h-order-for-health-btm-bangalore/order,BTM,0.0,Timings Not Available
O4H - Order For Health,4.5,250,Salad,www.zomato.com/bangalore/o4h-order-for-health-btm-bangalore/order,BTM,0.0,Timings Not Available
O4H - Order For Health,4.5,250,Beverages,www.zomato.com/bangalore/o4h-order-for-health-btm-bangalore/order,BTM,0.0,Timings Not Available
Ragigudda Cake World,3.7,250,Bakery,www.zomato.com/bangalore/ragigudda-cake-world-3-jayanagar-bangalore/order,Jayanagar,0.0,Timings Not Available
Ragigudda Cake World,3.7,250,Desserts,www.zomato.com/bangalore/ragigudda-cake-world-3-jayanagar-bangalore/order,Jayanagar,0.0,Timings Not Available
Ragigudda Cake World,3.7,250,Pizza,www.zomato.com/bangalore/ragigudda-cake-world-3-jayanagar-bangalore/order,Jayanagar,0.0,Timings Not Available
Ragigudda Cake World,3.7,250,Sandwich,www.zomato.com/bangalore/ragigudda-cake-world-3-jayanagar-bangalore/order,Jayanagar,0.0,Timings Not Available
Bawarchi In,3.9,250,Chinese,www.zomato.com/bangalore/bawarchi-in-1-btm-bangalore/order,BTM,41.0,12noon – 11:30pm 
Bawarchi In,3.9,250,North Indian,www.zomato.com/bangalore/bawarchi-in-1-btm-bangalore/order,BTM,41.0,12noon – 11:30pm 
Bawarchi In,3.9,250,Mughlai,www.zomato.com/bangalore/bawarchi-in-1-btm-bangalore/order,BTM,41.0,12noon – 11:30pm 
Bawarchi In,3.9,250,Biryani,www.zomato.com/bangalore/bawarchi-in-1-btm-bangalore/order,BTM,41.0,12noon – 11:30pm 
Bawarchi In,3.9,250,Seafood,www.zomato.com/bangalore/bawarchi-in-1-btm-bangalore/order,BTM,41.0,12noon – 11:30pm 
Kwality Wall’s Frozen Dessert and Ice Cream Shop,4.5,250,Ice Cream,www.zomato.com/bangalore/kwality-walls-frozen-dessert-and-ice-cream-shop-nagawara-bangalore/order,Nagawara,0.0,Timings Not Available
Kwality Wall’s Frozen Dessert and Ice Cream Shop,4.5,250,Desserts,www.zomato.com/bangalore/kwality-walls-frozen-dessert-and-ice-cream-shop-nagawara-bangalore/order,Nagawara,0.0,Timings Not Available
Burger It Up,3.4,250,Burger,www.zomato.com/bangalore/burger-it-up-vasanth-nagar-bangalore/order,Vasanth Nagar,0.0,Timings Not Available
Burger It Up,3.4,250,American,www.zomato.com/bangalore/burger-it-up-vasanth-nagar-bangalore/order,Vasanth Nagar,0.0,Timings Not Available
Burger It Up,3.4,250,Fast Food,www.zomato.com/bangalore/burger-it-up-vasanth-nagar-bangalore/order,Vasanth Nagar,0.0,Timings Not Available
Burger It Up,3.4,250,Desserts,www.zomato.com/bangalore/burger-it-up-vasanth-nagar-bangalore/order,Vasanth Nagar,0.0,Timings Not Available
Burger It Up,3.4,250,Shake,www.zomato.com/bangalore/burger-it-up-vasanth-nagar-bangalore/order,Vasanth Nagar,0.0,Timings Not Available
Burger It Up,3.4,250,Beverages,www.zomato.com/bangalore/burger-it-up-vasanth-nagar-bangalore/order,Vasanth Nagar,0.0,Timings Not Available
Xero Degrees,3.9,250,Cafe,www.zomato.com/bangalore/xero-degrees-koramangala-5th-block-bangalore/order,Koramangala 5th Block,175.0,10am – 12midnight 
Xero Degrees,3.9,250,Coffee,www.zomato.com/bangalore/xero-degrees-koramangala-5th-block-bangalore/order,Koramangala 5th Block,175.0,10am – 12midnight 
Xero Degrees,3.9,250,Fast Food,www.zomato.com/bangalore/xero-degrees-koramangala-5th-block-bangalore/order,Koramangala 5th Block,175.0,10am – 12midnight 
Xero Degrees,3.9,250,Pizza,www.zomato.com/bangalore/xero-degrees-koramangala-5th-block-bangalore/order,Koramangala 5th Block,175.0,10am – 12midnight 
Xero Degrees,3.9,250,Burger,www.zomato.com/bangalore/xero-degrees-koramangala-5th-block-bangalore/order,Koramangala 5th Block,175.0,10am – 12midnight 
Xero Degrees,3.9,250,Sandwich,www.zomato.com/bangalore/xero-degrees-koramangala-5th-block-bangalore/order,Koramangala 5th Block,175.0,10am – 12midnight 
Xero Degrees,3.9,250,Waffle,www.zomato.com/bangalore/xero-degrees-koramangala-5th-block-bangalore/order,Koramangala 5th Block,175.0,10am – 12midnight 
Xero Degrees,3.9,250,Beverages,www.zomato.com/bangalore/xero-degrees-koramangala-5th-block-bangalore/order,Koramangala 5th Block,175.0,10am – 12midnight 
Gam's Delicacy,4.5,250,North Indian,www.zomato.com/bangalore/gams-delicacy-koramangala-7th-block/order,Koramangala 7th Block,395.0,Opens  at 12midnight
Gam's Delicacy,4.5,250,Chinese,www.zomato.com/bangalore/gams-delicacy-koramangala-7th-block/order,Koramangala 7th Block,395.0,Opens  at 12midnight
Gam's Delicacy,4.5,250,Assamese,www.zomato.com/bangalore/gams-delicacy-koramangala-7th-block/order,Koramangala 7th Block,395.0,Opens  at 12midnight
